-2.525	-2.55	-0.00741592	
-2.475	-2.55	-0.00741592	
-2.425	-2.55	-0.00775798	
-2.375	-2.55	-0.00837604	
-2.325	-2.55	-0.00921465	
-2.275	-2.55	-0.0102279	
-2.225	-2.55	-0.0113783	
-2.175	-2.55	-0.0126352	
-2.125	-2.55	-0.0139744	
-2.075	-2.55	-0.0153762	
-2.025	-2.55	-0.0168253	
-1.975	-2.55	-0.0183094	
-1.925	-2.55	-0.0198189	
-1.875	-2.55	-0.0213461	
-1.825	-2.55	-0.0228852	
-1.775	-2.55	-0.0244312	
-1.725	-2.55	-0.0259803	
-1.675	-2.55	-0.0275291	
-1.625	-2.55	-0.0290748	
-1.575	-2.55	-0.030615	
-1.525	-2.55	-0.0321473	
-1.475	-2.55	-0.0336694	
-2.525	-2.5	-0.00741592	
-2.475	-2.5	-0.00741592	
-2.425	-2.5	-0.00775798	
-2.375	-2.5	-0.00837604	
-2.325	-2.5	-0.00921465	
-2.275	-2.5	-0.0102279	
-2.225	-2.5	-0.0113783	
-2.175	-2.5	-0.0126352	
-2.125	-2.5	-0.0139744	
-2.075	-2.5	-0.0153762	
-2.025	-2.5	-0.0168253	
-1.975	-2.5	-0.0183094	
-1.925	-2.5	-0.0198189	
-1.875	-2.5	-0.0213461	
-1.825	-2.5	-0.0228852	
-1.775	-2.5	-0.0244312	
-1.725	-2.5	-0.0259803	
-1.675	-2.5	-0.0275291	
-1.625	-2.5	-0.0290748	
-1.575	-2.5	-0.030615	
-1.525	-2.5	-0.0321473	
-1.475	-2.5	-0.0336694	
-2.525	-2.45	-0.00740996	
-2.475	-2.45	-0.00740996	
-2.425	-2.45	-0.00775226	
-2.375	-2.45	-0.00837067	
-2.325	-2.45	-0.00920968	
-2.275	-2.45	-0.0102234	
-2.225	-2.45	-0.0113742	
-2.175	-2.45	-0.0126318	
-2.125	-2.45	-0.0139717	
-2.075	-2.45	-0.0153746	
-2.025	-2.45	-0.016825	
-1.975	-2.45	-0.0183107	
-1.925	-2.45	-0.0198223	
-1.875	-2.45	-0.0213521	
-1.825	-2.45	-0.0228943	
-1.775	-2.45	-0.024444	
-1.725	-2.45	-0.0259974	
-1.675	-2.45	-0.0275512	
-1.625	-2.45	-0.0291026	
-1.575	-2.45	-0.0306491	
-1.525	-2.45	-0.0321884	
-1.475	-2.45	-0.0337184	
-2.525	-2.4	-0.00740456	
-2.475	-2.4	-0.00740456	
-2.425	-2.4	-0.00774722	
-2.375	-2.4	-0.00836612	
-2.325	-2.4	-0.0092057	
-2.275	-2.4	-0.01022	
-2.225	-2.4	-0.0113715	
-2.175	-2.4	-0.0126299	
-2.125	-2.4	-0.0139708	
-2.075	-2.4	-0.0153748	
-2.025	-2.4	-0.0168267	
-1.975	-2.4	-0.0183144	
-1.925	-2.4	-0.0198284	
-1.875	-2.4	-0.0213612	
-1.825	-2.4	-0.022907	
-1.775	-2.4	-0.0244609	
-1.725	-2.4	-0.0260192	
-1.675	-2.4	-0.0275786	
-1.625	-2.4	-0.0291363	
-1.575	-2.4	-0.03069	
-1.525	-2.4	-0.0322373	
-1.475	-2.4	-0.0337759	
-2.525	-2.35	-0.00740019	
-2.475	-2.35	-0.00740019	
-2.425	-2.35	-0.0077434	
-2.375	-2.35	-0.00836309	
-2.325	-2.35	-0.00920354	
-2.275	-2.35	-0.0102188	
-2.225	-2.35	-0.0113712	
-2.175	-2.35	-0.0126307	
-2.125	-2.35	-0.0139729	
-2.075	-2.35	-0.0153785	
-2.025	-2.35	-0.0168324	
-1.975	-2.35	-0.0183226	
-1.925	-2.35	-0.0198395	
-1.875	-2.35	-0.021376	
-1.825	-2.35	-0.0229261	
-1.775	-2.35	-0.024485	
-1.725	-2.35	-0.0260492	
-1.675	-2.35	-0.0276153	
-1.625	-2.35	-0.0291806	
-1.575	-2.35	-0.0307427	
-1.525	-2.35	-0.0322993	
-1.475	-2.35	-0.0338482	
-2.525	-2.3	-0.00739716	
-2.475	-2.3	-0.00739716	
-2.425	-2.3	-0.00774118	
-2.375	-2.3	-0.00836205	
-2.325	-2.3	-0.0092038	
-2.275	-2.3	-0.0102204	
-2.225	-2.3	-0.0113743	
-2.175	-2.3	-0.0126353	
-2.125	-2.3	-0.0139792	
-2.075	-2.3	-0.015387	
-2.025	-2.3	-0.0168434	
-1.975	-2.3	-0.0183366	
-1.925	-2.3	-0.0198574	
-1.875	-2.3	-0.0213983	
-1.825	-2.3	-0.0229536	
-1.775	-2.3	-0.0245187	
-1.725	-2.3	-0.0260898	
-1.675	-2.3	-0.0276639	
-1.625	-2.3	-0.0292383	
-1.575	-2.3	-0.0308104	
