0.045553144	-0.033295963
0.060737528	-0.03746637
0.08026031	-0.047421526
0.09110629	-0.05044843
0.112798266	-0.057578474
0.12798265	-0.062017936
0.13882864	-0.064910315
0.1583514	-0.0676009
0.1735358	-0.075
0.18655097	-0.07910314
0.20390455	-0.08199552
0.21908894	-0.083609864
0.24295011	-0.08636771
0.22993493	-0.08804933
0.2537961	-0.09073991
0.2624729	-0.09363229
0.27982646	-0.09665919
0.3167028	-0.0994843
0.29934925	-0.10109866
0.45770064	-0.11165919
0.47288504	-0.11125561
0.5097614	-0.11125561
0.49457702	-0.111390136
0.54013014	-0.112869956
0.5314534	-0.11421525
0.4902386	-0.11603139
0.5140998	-0.11596412
0.53796095	-0.1156278
0.5835141	-0.11542601
0.5444685	-0.119058296
0.5856833	-0.11858744
0.61605203	-0.11838565
0.6550976	-0.11831839
0.6334056	-0.12040359
0.6789588	-0.11825112
0.77657264	-0.11825112
0.80694145	-0.12188341
0.7830803	-0.12087444
0.81127983	-0.123161435
0.8590022	-0.12309417
0.90021694	-0.12309417
0.94143164	-0.12309417
0.98915404	-0.12309417
0.8416486	-0.11966368
0.88503253	-0.11952915
0.9262473	-0.11966368
0.9436009	-0.12073991
0.9262473	-0.12141255
0.8872017	-0.12154709
0.84815615	-0.121278025
0.9826464	-0.12154709
1.088937	-0.12295964
1.1149675	-0.121681616
1.1236442	-0.12067264
1.143167	-0.1202018
1.1062907	-0.12
1.0867679	-0.119596414
1.1301519	-0.11932735
1.1496747	-0.11804933
1.1670282	-0.11569507
1.1800433	-0.11253363
1.1778742	-0.108565025
1.1822126	-0.104058295
1.1887202	-0.10109866
1.1908894	-0.09840807
1.2017354	-0.090941705
1.1995661	-0.07378924

