0.056045633	-0.011710555
0.095965974	-0.020056749
0.1439419	-0.022476163
0.20060864	-0.02502938
0.25293702	-0.027583033
0.2965605	-0.029868206
0.37915853	-0.031476036
0.45737585	-0.032680262
0.5312407	-0.03375025
0.6181206	-0.034818925
0.67020905	-0.035083026
0.7222833	-0.035212446
0.7786819	-0.03520675
0.83077025	-0.03547085
0.89585966	-0.035598956
0.9913315	-0.035858676
1.0737602	-0.035850346
1.1562312	-0.03624606
1.512004	-0.036479484
1.6291252	-0.036332976
1.7462748	-0.03645582
1.8547336	-0.036444865
1.9501631	-0.036300547
2.0412402	-0.036021985
2.1280212	-0.0361479
2.262482	-0.035864957
2.38828	-0.035717566
2.462046	-0.035844795
2.527121	-0.035838224
2.908797	-0.034856904
2.9911973	-0.034579217
3.0909088	-0.03389574
3.21658	-0.032536235
3.2772179	-0.031587344
3.3421803	-0.030503333
3.3854508	-0.029421512
3.4460182	-0.027799223
3.5367565	-0.024288349
3.584182	-0.021455256
3.6489184	-0.018216372
3.7050488	-0.01565176
3.75246	-0.012683989
3.7912369	-0.010121131
3.851734	-0.007825443
3.9166539	-0.006337393
3.9685163	-0.004446619
4.0377183	-0.002419413
4.0809608	-0.0010682346
