0.3192318	6.739934
0.30775595	6.828059
0.2946839	6.8965783
0.28160748	6.968364
0.26850912	7.0564804
0.25541955	7.1380644
0.23909816	7.209832
0.22601736	7.284884
0.21455465	7.3632107
0.19823764	7.431712
0.1867881	7.5002403
0.17210674	7.5589523
0.45499507	5.92412
0.47132525	5.8458195
0.47958246	5.7380795
0.4845552	5.6597176
0.4911812	5.5585012
0.50916016	5.460613
0.52064043	5.369221
0.5321119	5.284362
0.5484684	5.186465
0.56646055	5.078778
0.577932	4.9939184
0.5861629	4.9057755
0.5943982	4.8143663
0.6107415	4.726268
0.6238662	4.618554
0.6336976	4.546751
0.6435554	4.455351
0.65016824	4.3639326
0.66651154	4.275834
0.6795967	4.197516
0.7910622	3.352174
0.7976838	3.2542236
0.8075591	3.1497586
0.8190481	3.0518348
0.82729656	2.950627
0.84688485	2.862546
0.85512894	2.7646046
0.8714898	2.663441
0.88462764	2.545929
0.894481	2.4577947
0.9043432	2.3631282
0.9206909	2.2717633
0.92405	2.18686
0.9403845	2.1052938
0.94856274	2.056345
0.9551624	1.9747256
0.96665144	1.8768018
0.9830079	1.7789044
1.096267	0.8061898
1.1126146	0.7148248
1.1208369	0.63321424
1.1258007	0.5613846
1.140526	0.47001082
1.1471081	0.4014562
1.1553434	0.3100471
1.1716604	0.24154544
1.181505	0.15994373
1.1913452	0.0816082
